PROJECT_ID	PROTEIN_ID	EGGNOG_GROUP_CODE	EGGNOG_LEVEL	QUERY_LENGHT	HMM_FROM	HMM_TO	SEQ_FROM	SEQ_TO	QUERY_COVERAGE	PARENT_LUCA_GROUPS	COG_FUNCTIONAL_CATEGORIES	FUNCTIONAL_DESCRIPTION
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0194	0EP9I	cloNOG	428	27	452	1	427	0.995327102804	COG0302,COG0285	H	folylpolyglutamate synthase dihydrofolate synthase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0195	0F5F0	cloNOG	385	1	387	1	380	0.984415584416	1008R	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0196	0ES2X	cloNOG	385	3	321	5	371	0.950649350649	COG1752	S	K07001 NTE family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0197	0ENNJ	cloNOG	561	2	495	62	559	0.885918003565	COG1324,COG0083,COG0498	E	Threonine synthase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0198	0F081	cloNOG	124	2	122	4	124	0.967741935484	COG0784,COG2204,COG2197	T	response regulator receiver protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0199	0F4K0	cloNOG	362	1	359	1	359	0.988950276243	COG0673	S	Oxidoreductase domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0200	0F761	cloNOG	530	56	442	89	527	0.82641509434	COG2206	T	Metal dependent phosphohydrolase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0201	0EU2J	cloNOG	147	1	147	1	147	0.993197278912	COG4492	E	UPF0735 ACT domain-containing protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0202	0EPDQ	cloNOG	415	1	407	1	413	0.992771084337	COG0460,COG0527	E	homoserine dehydrogenase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0203	0ENVG	cloNOG	449	3	405	1	448	0.995545657016	COG0460,COG2021,COG0527	E	Aspartokinase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0204	0EWGG	cloNOG	262	13	286	8	256	0.946564885496	100EZ	S	copper amine
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0205	0EPVN	cloNOG	1917	559	944	137	536	0.20813771518	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0210	0EPVN	cloNOG	1959	547	960	118	531	0.210821847882	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0213	0EU2I	cloNOG	114	198	304	1	105	0.912280701754	COG0537	F, G	Histidine triad (HIT) protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0214	0EV6P	cloNOG	710	1	238	1	242	0.339436619718	0XRBV	S	S-layer homology domain
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3029	0F3I9	cloNOG	167	233	300	4	74	0.419161676647	11V8D,COG1572,COG1404,COG3979,COG3325	G	Inherit from firmNOG: Domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3028	0ERH0	cloNOG	150	733	875	2	149	0.98	10A5D	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3027	0ETNU	cloNOG	151	125	215	1	76	0.496688741722	11PBU	S	copper amine oxidase-like domain-containing protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3025	0EP6F	cloNOG	97	1	93	1	93	0.948453608247	COG2963,COG2801	L	transposase IS3 IS911 family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3026	0EP6F	cloNOG	85	104	188	1	85	0.988235294118	COG2963,COG2801	L	transposase IS3 IS911 family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3024	0ERTM	cloNOG	158	2	148	2	150	0.936708860759	COG1943	L	Transposase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3022	0ERJ0	cloNOG	86	1	86	1	86	0.988372093023	COG3693,COG5498,0YH6C,COG0726	G	hydrolase family 11
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3023	0ERJ0	cloNOG	121	325	435	1	118	0.96694214876	COG3693,COG5498,0YH6C,COG0726	G	hydrolase family 11
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3021	0ESCJ	cloNOG	61	1425	1484	7	60	0.868852459016	0YFZR	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3020	0EP6F	cloNOG	146	238	378	1	142	0.965753424658	COG2963,COG2801	L	transposase IS3 IS911 family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3019	0ETAD	cloNOG	70	150	223	1	70	0.985714285714	11IQM	L	Bifunctional DNA primase polymerase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0149	0EXGW	cloNOG	651	34	660	25	648	0.956989247312	0YRPW	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0150	0ER52	cloNOG	337	5	308	22	335	0.928783382789	0ZZN8	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0151	0EPTY	cloNOG	299	1	295	1	298	0.993311036789	0YTTA	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0152	0EP5J	cloNOG	442	5	457	3	431	0.968325791855	COG2723,COG1482,COG0837	G	hydrolase, family 1
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0153	0EVBY	cloNOG	100	5	101	4	100	0.96	1249J	E	Branched-chain amino acid transport
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0154	0F4N8	cloNOG	244	4	235	7	238	0.946721311475	COG1296	E	branched-chain amino acid permease (azaleucine resistance)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0155	0EPNY	cloNOG	707	2	676	7	691	0.967468175389	COG3808,COG2885	C	Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane (By similarity)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0156	0EUGW	cloNOG	313	2	272	42	312	0.862619808307	11N68	S	Inherit from firmNOG: membrane
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0157	0EPKH	cloNOG	372	35	387	6	370	0.978494623656	COG0803,COG0628	S	permease
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3018	0F27K	cloNOG	251	561	666	5	110	0.418326693227	11KBS,COG3469,COG3979,COG2730	S	Inherit from bactNOG: fibronectin type iii
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3017	0F75K	cloNOG	246	1	246	1	246	0.99593495935	126JQ	S	Pfam:DUF1557
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3016	0ER7E	cloNOG	254	143	265	1	115	0.448818897638	COG3464	L	Transposase, IS204 IS1001 IS1096 IS1165 family
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3015	0F75K	cloNOG	45	235	279	1	45	0.977777777778	126JQ	S	Pfam:DUF1557
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3014	0ENYU	cloNOG	308	41	347	1	308	0.996753246753	COG3328	L	Transposase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3013	0EWAC	cloNOG	397	6	406	2	391	0.979848866499	12ADK	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3010	0EPRA	cloNOG	254	102	331	1	250	0.98031496063	COG1977,COG0607,COG1179,COG0476,COG1763	H	uba thif-type nad fad binding protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3009	0ENYU	cloNOG	406	11	389	9	390	0.93842364532	COG3328	L	Transposase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0124	0EXD6	cloNOG	507	5	480	3	504	0.988165680473	10YIF	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0125	0EPGX	cloNOG	269	1	274	5	268	0.977695167286	COG0765,COG0834	E	ABC transporter substrate-binding protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0126	0ENY4	cloNOG	220	2	217	2	219	0.986363636364	COG0765	E	Abc transporter
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0127	0ENSV	cloNOG	261	337	578	2	260	0.988505747126	COG1126,COG0765	E	ABC transporter, ATP-binding protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0128	0ERNS	cloNOG	224	5	232	2	224	0.991071428571	COG4912	L	DNA alkylation repair enzyme
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0129	0EVBT	cloNOG	129	1	128	7	129	0.945736434109	1263W	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0130	0ERXU	cloNOG	551	298	355	32	88	0.101633393829	0YKJV	S	KWG leptospira repeat protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0131	0F6VF	cloNOG	157	12	172	3	153	0.955414012739	1253A	S	Acetyltransferase (GNAT) family
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0132	0ER4I	cloNOG	261	7	251	15	259	0.934865900383	0ZTAT	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0133	0EVJG	cloNOG	152	5	145	2	142	0.921052631579	COG1846	K	Transcriptional regulator, MarR family
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0134	0ENZC	cloNOG	470	87	531	8	463	0.968085106383	COG0534,COG1151	V	Mate efflux family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0136	0ERDD	cloNOG	845	1	556	1	845	0.998816568047	COG0265,COG0683	O	peptidase S1 and S6, chymotrypsin Hap
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0137	0EVIE	cloNOG	81	1	81	1	81	0.987654320988	12226	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0138	0ES0I	cloNOG	36	4	30	3	29	0.722222222222	COG0454,COG0494,COG1670	J	Acetyltransferase (GNAT) family
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0139	0ERZ4	cloNOG	141	45	178	5	137	0.936170212766	COG0721,COG3760,COG1670	J	Acetyltransferase GNAT family
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0140	0ER5Q	cloNOG	307	1	305	1	305	0.990228013029	0Y1MA	S	Domain of unknown function (DUF2935)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0141	0F6QR	cloNOG	310	11	244	54	282	0.735483870968	COG2909,COG3947	K	Inherit from COG: positive regulation of carbohydrate metabolic process
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0142	0F6QR	cloNOG	215	452	666	1	215	0.995348837209	COG2909,COG3947	K	Inherit from COG: positive regulation of carbohydrate metabolic process
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0143	0F47M	cloNOG	114	1	114	1	114	0.991228070175	COG2909,COG3947	K	Inherit from COG: positive regulation of carbohydrate metabolic process
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0144	0ETW9	cloNOG	167	12	174	6	166	0.958083832335	COG1595	K	RNA polymerase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0145	0EPSW	cloNOG	300	2	289	3	292	0.963333333333	10BQE	S	Protein of unknown function (DUF3298)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0146	0EXPG	cloNOG	193	1	189	1	189	0.974093264249	COG0406	G	phosphoglycerate mutase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0147	0EU9A	cloNOG	196	1	189	1	188	0.954081632653	11VD1	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0148	0EPPA	cloNOG	257	3	255	3	256	0.984435797665	0XNW1	S	Short-chain dehydrogenase reductase SDR
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3007	0ESPD	cloNOG	545	130	366	1	545	0.998165137615	11K1X	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3003	0EX0U	cloNOG	309	63	212	50	215	0.533980582524	COG0666,COG4219,COG0317,COG0790,COG0834,COG0653,COG0590,COG1520	S	Ankyrin repeat protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3004	0EPVN	cloNOG	784	1327	1850	2	525	0.667091836735	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2999	0ESPD	cloNOG	395	381	544	1	395	0.99746835443	11K1X	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3000	0EW8R	cloNOG	187	1	72	1	75	0.395721925134	0ZW36	O	Thioredoxin
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3001	0EUVP	cloNOG	322	2	290	1	287	0.888198757764	120H1	S	copper amine oxidase-like domain-containing protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_3002	0EZGS	cloNOG	226	1	225	1	226	0.995575221239	0YACN	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2995	0ETAD	cloNOG	222	3	223	4	222	0.981981981982	11IQM	L	Bifunctional DNA primase polymerase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2994	0EW6H	cloNOG	132	20	56	19	56	0.280303030303	1226W	S	DNA polymerase beta domain protein region
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2989	0ESKM	cloNOG	419	1	407	13	418	0.966587112172	COG3547	L	transposase IS116 IS110 IS902 family protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2990	0ESQC	cloNOG	183	26	186	29	177	0.808743169399	COG1961	L	resolvase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2973	0EZNR	cloNOG	722	288	427	28	167	0.192520775623	COG2730	G	cellulosome anchoring protein cohesin subunit
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2974	0F4WX	cloNOG	430	5	416	2	429	0.993023255814	COG0535	S	Radical SAM superfamily
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2975	0ER8I	cloNOG	538	6	531	11	537	0.977695167286	COG0484,COG2110,COG2304	S	von Willebrand factor, type A
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2976	0EUNY	cloNOG	306	1	272	1	270	0.87908496732	COG0561	S	Hydrolase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2977	0ESB9	cloNOG	223	2	218	3	217	0.959641255605	COG1214,COG0312,COG1670,COG0637	J	IA, variant 3
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2978	0ERWS	cloNOG	253	2	241	4	250	0.97233201581	COG3884	I	Acyl-ACP thioesterase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2979	0EXAQ	cloNOG	58	1	56	1	56	0.948275862069	0Y356	S	Domain of Unknown Function (DUF1540)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2980	0ET6Z	cloNOG	196	17	204	4	190	0.948979591837	11N5J	S	Sporulation protein YyaC
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2981	0ENXR	cloNOG	230	1	228	1	229	0.991304347826	COG0745	T	regulator
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2982	0EPJQ	cloNOG	479	9	470	1	478	0.995824634656	COG2197,COG3292,COG0591,COG3706,COG0642,COG0745,COG2172	T	Histidine kinase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2983	0ERDU	cloNOG	250	1	250	1	250	0.996	0Z93T	S	Membrane Spanning Protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2984	0EP00	cloNOG	241	2	228	1	227	0.9377593361	COG1131,COG0842	V	Abc transporter
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2985	0EQVC	cloNOG	413	1	418	1	411	0.992736077482	0XSHV	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2986	0ENYS	cloNOG	535	2	521	1	528	0.985046728972	COG2244	M	Stage V sporulation protein B
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2971	0EZ5H	cloNOG	841	1	361	1	363	0.430439952438	12C8X	S	cellulosome anchoring protein cohesin
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2972	0EYFN	cloNOG	325	1142	1532	2	77	0.230769230769	COG2730	G	Cohesin domain
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0119	0EPVN	cloNOG	610	1327	1848	2	523	0.854098360656	COG5492,COG3291,COG3209,COG5184,COG1404,COG3210,COG4253,COG2304,COG3501,COG3979,COG4926	M	RHS repeat-associated core domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_0122	0F1WV	cloNOG	74	1	74	1	74	0.986486486486	0YYMR	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2955	0ENXF	cloNOG	424	1	423	1	423	0.995283018868	COG0104	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2956	0EVBX	cloNOG	68	2	68	1	67	0.970588235294	123UM	S	Hydrid cluster protein-associated redox disulfide domain protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2957	0ERT3	cloNOG	185	3	182	2	181	0.967567567568	COG1838,COG1951,COG3814	C	Fe-S type, tartrate fumarate subfamily, beta
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2958	0F7F4	cloNOG	280	1	280	1	280	0.996428571429	COG1951	C	Fe-S type, tartrate fumarate subfamily, alpha
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2959	0EUN0	cloNOG	136	3	131	9	133	0.911764705882	11YPE	S	UspA domain-containing protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2960	0EU84	cloNOG	91	1	91	1	91	0.989010989011	COG0776	L	DNA-binding protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2961	0EZC7	cloNOG	269	1	269	1	268	0.992565055762	COG0784	T	Sporulation initiation factor Spo0A C terminal
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2962	0ENXI	cloNOG	423	18	440	3	420	0.985815602837	COG0710,COG1011,COG0128,COG0169,COG0283,COG0287	E	5-enolpyruvylshikimate-3-phosphate synthase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2963	0EZ2D	cloNOG	308	1	306	1	307	0.993506493506	0Y2KY	T	REC
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2964	0EPG1	cloNOG	378	1	378	1	377	0.994708994709	COG1092,COG0116	L	methylase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2965	0F0NP	cloNOG	93	28	116	1	89	0.94623655914	0YQXD	S	
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2967	0EVK5	cloNOG	280	20	296	15	278	0.939285714286	COG4886,COG1305	E	transglutaminase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2968	0EZ5F	cloNOG	445	25	156	4	139	0.303370786517	11V8D,COG1572,COG1404,COG3979,COG3325	S	S-layer homology domain
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2969	0EYZV	cloNOG	688	1	607	1	688	0.998546511628	11FR3	S	s-layer protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2970	0EZ5F	cloNOG	317	749	1045	2	310	0.971608832808	11V8D,COG1572,COG1404,COG3979,COG3325	S	S-layer homology domain
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2939	0EU9T	cloNOG	192	6	192	3	191	0.979166666667	COG1573	L	glycosylase
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2940	0ESJN	cloNOG	189	16	202	2	187	0.978835978836	COG1573	L	Phage SPO1 DNA polymerase-related protein
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2941	0ESKE	cloNOG	210	4	220	1	210	0.995238095238	COG0602	H	Catalyzes the conversion of 6-carboxy-5,6,7,8- tetrahydropterin (CPH4) to 7-carboxy-7-deazaguanine (CDG) (By similarity)
1094188.PRJNA73891	1094188.PRJNA73891.YSBL_2942	0EU06	cloNOG	127	1	122	1	126	0.984251968504	COG5617,COG0720	H	synthase
